,Filename,Language,Entropy,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,English_Stopwords_and,English_Stopwords_are,English_Stopwords_be,English_Stopwords_but,English_Stopwords_for,English_Stopwords_from,English_Stopwords_have,English_Stopwords_in,English_Stopwords_is,English_Stopwords_it,English_Stopwords_no,English_Stopwords_not,English_Stopwords_of,English_Stopwords_that,English_Stopwords_the,English_Stopwords_this,English_Stopwords_to,English_Stopwords_with,French_Stopwords_au,French_Stopwords_avec,French_Stopwords_ce,French_Stopwords_de,French_Stopwords_des,French_Stopwords_elle,French_Stopwords_et,French_Stopwords_est,French_Stopwords_il,French_Stopwords_je,French_Stopwords_la,French_Stopwords_le,French_Stopwords_les,French_Stopwords_mais,French_Stopwords_ou,French_Stopwords_par,French_Stopwords_pas,French_Stopwords_plus,French_Stopwords_pour,French_Stopwords_que,French_Stopwords_qui,French_Stopwords_si,French_Stopwords_sur,French_Stopwords_un,French_Stopwords_une,italian_Stopwords_e,italian_Stopwords_di,italian_Stopwords_il,italian_Stopwords_la,italian_Stopwords_lo,italian_Stopwords_i,italian_Stopwords_gli,italian_Stopwords_le,italian_Stopwords_che,italian_Stopwords_in,italian_Stopwords_vi,italian_Stopwords_si,italian_Stopwords_per,italian_Stopwords_ma,italian_Stopwords_con,italian_Stopwords_un,italian_Stopwords_una,italian_Stopwords_su,italian_Stopwords_non,italian_Stopwords_questo,italian_Stopwords_quello,spanish_Stopwords_y,spanish_Stopwords_de,spanish_Stopwords_la,spanish_Stopwords_las,spanish_Stopwords_el,spanish_Stopwords_los,spanish_Stopwords_que,spanish_Stopwords_a,spanish_Stopwords_en,spanish_Stopwords_no,spanish_Stopwords_un,spanish_Stopwords_unos,spanish_Stopwords_es,spanish_Stopwords_con,spanish_Stopwords_por,spanish_Stopwords_para,spanish_Stopwords_del,spanish_Stopwords_se,spanish_Stopwords_lo,spanish_Stopwords_pero,spanish_Stopwords_como,spanish_Stopwords_su,spanish_Stopwords_al,spanish_Stopwords_me,spanish_Stopwords_le,spanish_Stopwords_tener,spanish_Stopwords_sin
176,spn11.docx,spanish,4.017155477729121,0.14285714285714285,0.02253267237494367,0.03965750337990086,0.05227579990986931,0.1284362325371789,0.004957187922487607,0.009013068949977467,0.014420910319963948,0.05497972059486255,0.004506534474988734,0.0,0.06399278954484001,0.023433979269941414,0.06083821541234791,0.08201892744479496,0.026137899954934655,0.013519603424966201,0.07841369986480397,0.07255520504731862,0.041910770617395225,0.03965750337990086,0.007210455159981974,0.0,0.0013519603424966202,0.010815682739972961,0.004506534474988734,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,25,5,2,0,0,0,0,0,0,16,0,2,0,1,0,1,0,0,25,3,0,0,5,0,0,0,2,0,0,8,1,1,5,0,0,0,22,25,25,3,16,12,16,10,8,4,1,0,1,8,5,5,8,8,3,5,1,5,2,0,5,0,1
177,spn13.docx,spanish,4.00678043967561,0.12034632034632034,0.012987012987012988,0.03636363636363636,0.045021645021645025,0.1264069264069264,0.004329004329004329,0.01038961038961039,0.007792207792207792,0.06363636363636363,0.005194805194805195,0.0,0.053246753246753244,0.03593073593073593,0.07965367965367966,0.0987012987012987,0.030303030303030304,0.012121212121212121,0.0683982683982684,0.07965367965367966,0.045454545454545456,0.04285714285714286,0.006926406926406926,0.0,0.0017316017316017316,0.009523809523809525,0.0030303030303030303,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,18,9,2,0,0,1,0,0,0,18,0,1,0,7,0,0,0,0,18,4,0,0,9,0,0,0,1,0,0,5,7,6,7,0,0,0,18,23,18,6,15,3,18,8,14,3,7,1,1,5,2,3,3,11,4,2,4,7,3,1,9,2,6
178,spn15.docx,spanish,4.02800283604731,0.13271193963604083,0.02174877940523746,0.04172214824678207,0.052818464269862406,0.1220594762538837,0.007101642254771416,0.01154016866400355,0.011984021304926764,0.060363959165557035,0.006657789613848202,0.0,0.05015534842432313,0.023968042609853527,0.0723479804704838,0.08743897026187306,0.03062583222370173,0.009764758100310697,0.07279183311140701,0.07367953839325345,0.045272969374167776,0.0461606746560142,0.008433200177541057,0.0,0.0,0.008433200177541057,0.0022192632046160675,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,15,0,0,0,3,0,2,0,0,24,4,0,0,1,0,0,0,0,0,0,6,3,9,9,0,0,0,17,30,24,1,11,3,15,10,12,10,3,0,0,6,9,0,3,14,4,4,2,9,3,0,1,0,3
179,spn17.docx,spanish,3.9943186854813635,0.15024091108190976,0.016644765659220323,0.04555409548839247,0.04949627682873412,0.12483574244415244,0.0056942619360490585,0.008322382829610162,0.008322382829610162,0.05694261936049058,0.004818221638195357,0.0,0.05562855891371003,0.02890932982917214,0.07139728427507665,0.08409986859395532,0.029785370127025843,0.00700832238282961,0.06701708278580815,0.07402540516863776,0.03679369250985545,0.04774419623302672,0.01357862461673237,0.0,0.002190100744634253,0.006570302233902759,0.004380201489268506,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,26,2,1,0,0,0,0,0,0,11,0,3,0,6,0,1,0,0,26,1,0,0,2,0,0,0,3,0,0,5,6,8,11,0,0,0,11,31,26,2,10,4,11,13,20,6,6,1,0,5,4,2,1,9,1,2,2,11,5,0,2,0,2
180,spn19.docx,spanish,4.029836239488489,0.12916666666666668,0.020833333333333332,0.04,0.05416666666666667,0.11916666666666667,0.006666666666666667,0.009583333333333333,0.00625,0.06333333333333334,0.005416666666666667,0.0,0.05875,0.02875,0.0725,0.0875,0.025833333333333333,0.012916666666666667,0.06791666666666667,0.08333333333333333,0.03833333333333333,0.04583333333333333,0.01125,0.0,0.00125,0.007083333333333333,0.004166666666666667,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,18,1,1,0,0,0,0,0,0,19,0,0,0,4,0,0,0,0,18,0,0,0,1,0,0,0,0,0,0,8,4,3,8,0,0,0,15,36,18,8,15,12,19,4,13,4,4,1,0,8,8,1,3,9,0,2,1,8,4,0,1,0,4
181,spn21.docx,spanish,3.973400988355294,0.14059674502712477,0.0216998191681736,0.045207956600361664,0.04746835443037975,0.13878842676311032,0.0031645569620253164,0.013562386980108499,0.0108499095840868,0.045660036166365284,0.005877034358047016,0.0,0.05786618444846293,0.03345388788426763,0.08047016274864376,0.081374321880651,0.021247739602169982,0.014014466546112115,0.07007233273056059,0.06916817359855335,0.037070524412296565,0.04746835443037975,0.0076853526220614825,0.0,0.0,0.006781193490054249,0.0004520795660036166,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,16,5,2,0,0,0,1,0,0,20,0,4,0,8,0,0,0,0,16,1,0,0,5,0,0,0,4,0,0,8,8,1,7,0,0,0,13,26,16,4,14,7,20,11,16,6,8,0,0,8,3,2,2,11,1,1,4,7,0,0,5,0,3
182,spn23.docx,spanish,4.041192370926885,0.12428382547377699,0.01983252534156016,0.04010577346848832,0.05729396209784046,0.125165271044513,0.003966505068312032,0.010136624063464082,0.010577346848832084,0.0639048038783605,0.00749228735125606,0.0,0.05332745702952843,0.02379903040987219,0.07271925958572058,0.08461877479065667,0.030850594975760245,0.007933010136624064,0.06787130894667254,0.07360070515645659,0.048038783605112385,0.0493609519612164,0.010577346848832084,0.0,0.0022036139268400176,0.009255178492728075,0.003085059497576025,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,24,4,2,0,0,0,1,0,0,12,0,1,0,8,0,0,0,0,24,0,0,0,4,0,0,0,1,0,0,3,8,8,13,0,0,0,16,37,24,2,18,7,12,12,14,2,8,1,1,3,11,5,5,5,0,1,3,13,1,0,4,0,4
183,spn25.docx,spanish,3.9971928062902444,0.1286101083032491,0.01759927797833935,0.043772563176895304,0.05279783393501805,0.1263537906137184,0.004963898916967509,0.00947653429602888,0.008122743682310469,0.048736462093862815,0.005415162454873646,0.0,0.06498194945848375,0.019855595667870037,0.07942238267148015,0.09521660649819494,0.027527075812274367,0.024819494584837544,0.06498194945848375,0.0776173285198556,0.03294223826714802,0.05054151624548736,0.005415162454873646,0.0,0.0013537906137184115,0.007220216606498195,0.002256317689530686,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,12,1,8,0,0,0,0,0,0,39,0,5,0,5,0,2,0,0,12,2,0,0,1,0,0,0,5,1,0,2,5,3,1,0,0,0,15,21,12,4,22,17,39,12,7,10,5,0,0,2,8,2,12,15,2,1,1,1,2,0,1,0,1
184,spn27.docx,spanish,4.012369484721569,0.13403361344537815,0.019747899159663865,0.0453781512605042,0.06050420168067227,0.12100840336134454,0.007563025210084034,0.0067226890756302525,0.008403361344537815,0.0684873949579832,0.004621848739495798,0.0,0.05630252100840336,0.03277310924369748,0.07352941176470588,0.08907563025210084,0.021848739495798318,0.008823529411764706,0.07142857142857142,0.06428571428571428,0.041176470588235294,0.03949579831932773,0.013445378151260505,0.0,0.0008403361344537816,0.0058823529411764705,0.004621848739495798,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,19,2,1,0,0,2,0,0,0,13,0,0,0,10,0,1,0,0,19,4,0,0,2,0,0,0,0,0,0,6,10,7,3,0,0,0,12,29,19,6,17,12,13,9,16,3,10,0,0,6,3,3,3,7,4,3,4,3,3,0,2,0,1
185,spn29.docx,spanish,3.979846899602309,0.15011037527593818,0.016335540838852098,0.05562913907284768,0.05033112582781457,0.12317880794701987,0.0075055187637969095,0.009271523178807948,0.015011037527593819,0.05077262693156733,0.003532008830022075,0.0,0.05474613686534217,0.02869757174392936,0.08520971302428255,0.0869757174392936,0.02163355408388521,0.008830022075055188,0.06357615894039735,0.06578366445916115,0.037527593818984545,0.047240618101545256,0.00706401766004415,0.0004415011037527594,0.0004415011037527594,0.007947019867549669,0.002207505518763797,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,24,7,0,0,0,2,0,0,0,16,0,1,0,9,0,0,0,0,24,1,0,0,7,0,0,0,1,0,1,11,9,7,7,0,0,0,14,24,24,6,15,3,16,12,19,5,9,0,0,11,4,4,4,5,1,1,2,7,1,0,7,0,3
186,spn3.docx,spanish,4.021946652774194,0.12755102040816327,0.017006802721088437,0.030612244897959183,0.04974489795918367,0.12372448979591837,0.008928571428571428,0.00935374149659864,0.006802721088435374,0.0625,0.004251700680272109,0.0,0.06590136054421769,0.03316326530612245,0.07312925170068027,0.09141156462585034,0.027210884353741496,0.013180272108843538,0.06335034013605442,0.08545918367346939,0.04081632653061224,0.04039115646258504,0.008503401360544218,0.0,0.0012755102040816326,0.012329931972789115,0.003401360544217687,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,34,0,0,0,0,0,0,17,2,3,0,0,0,0,0,0,19,0,0,0,8,0,1,0,0,17,1,0,0,2,0,0,0,0,0,0,3,8,1,6,0,0,0,25,34,17,3,16,13,19,13,13,3,8,0,0,3,5,7,3,4,1,1,1,6,3,0,2,0,0
187,spn31.docx,spanish,4.003647269783852,0.14316892186817984,0.017023134002618942,0.044522042776080316,0.06285464862505456,0.1178524661719773,0.005237887385421213,0.012221737232649499,0.011348756001745963,0.05761676123963335,0.0026189436927106066,0.0,0.04714098646879092,0.022261021388040158,0.07071147970318638,0.08467917939764295,0.02968136185072021,0.008293321693583587,0.07071147970318638,0.08249672632038411,0.03884766477520733,0.046704495853339155,0.008293321693583587,0.0,0.0030554343081623746,0.01003928415539066,0.0026189436927106066,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,11,0,1,0,8,0,0,0,0,23,3,0,0,0,0,0,0,1,0,0,9,8,11,3,0,0,0,16,39,23,3,13,3,11,10,9,2,8,1,2,9,5,3,1,8,3,2,0,3,1,0,0,1,2
188,spn33.docx,spanish,4.0604824407786255,0.1258034894398531,0.01928374655647383,0.03489439853076217,0.05693296602387511,0.11983471074380166,0.004591368227731864,0.012855831037649219,0.011019283746556474,0.05463728191000918,0.007805325987144169,0.0,0.05325987144168962,0.030303030303030304,0.06841138659320478,0.10146923783287419,0.029843893480257115,0.014233241505968778,0.06611570247933884,0.07897153351698806,0.03351698806244261,0.048668503213957756,0.011019283746556474,0.0,0.0013774104683195593,0.010101010101010102,0.005050505050505051,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,18,2,2,0,0,1,0,0,0,17,0,2,0,7,0,2,0,0,18,6,0,0,2,0,0,0,2,0,0,6,7,6,2,0,0,0,14,23,18,5,8,10,17,13,7,9,7,0,0,6,5,3,0,8,6,1,3,2,1,0,2,1,5
189,spn35.docx,spanish,4.005784584588031,0.14139161462979483,0.01650312221231044,0.043264942016057094,0.061106155218554864,0.12890276538804638,0.003568242640499554,0.014272970561998216,0.00936663693131133,0.054861730597680645,0.00936663693131133,0.0,0.052185548617305975,0.024977698483496878,0.06601248884924175,0.08920606601248884,0.029438001784121322,0.01159678858162355,0.06868867082961641,0.07805530776092774,0.030776092774308653,0.04460303300624442,0.009812667261373774,0.0,0.0008920606601248885,0.008028545941123996,0.0031222123104371097,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,22,8,2,0,0,0,0,0,0,16,0,0,0,6,0,0,0,0,22,1,1,0,8,0,0,0,0,0,0,2,6,5,6,0,0,0,14,23,22,4,12,5,16,12,10,4,6,0,1,2,4,5,6,8,1,2,3,6,1,0,8,0,1
190,spn37.docx,spanish,3.996873375873086,0.13143798928718584,0.016481252575195716,0.04573547589616811,0.05150391429748661,0.11660486196950968,0.007004532344458179,0.009888751545117428,0.007004532344458179,0.0580964153275649,0.004120313143798929,0.0,0.0630407911001236,0.021425628347754428,0.07375360527400082,0.092295014421096,0.02595797280593325,0.007416563658838072,0.07457766790276062,0.08982282653481664,0.034610630407911,0.0403790688092295,0.012360939431396786,0.0,0.0016481252575195715,0.013185002060156572,0.0016481252575195715,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,8,0,0,0,9,0,0,0,0,19,4,0,0,0,0,0,0,0,0,0,6,9,3,4,0,0,0,27,31,19,11,12,14,8,14,13,2,9,0,1,6,7,6,2,10,4,5,0,4,2,0,0,0,1
191,spn39.docx,spanish,3.9888349389883153,0.13760217983651227,0.01725703905540418,0.04632152588555858,0.05903723887375113,0.13578564940962762,0.004087193460490463,0.007266121707538601,0.006357856494096276,0.059491371480472295,0.004995458673932788,0.0,0.057674841053587646,0.02815622161671208,0.07129881925522252,0.08401453224341508,0.029064486830154404,0.009990917347865577,0.0653950953678474,0.0703905540417802,0.04268846503178928,0.037693006357856496,0.01226158038147139,0.0,0.0013623978201634877,0.007720254314259764,0.004087193460490463,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,29,6,0,0,0,0,0,0,0,15,0,0,0,3,0,1,0,0,29,4,0,0,6,0,0,0,0,0,0,14,3,6,4,0,0,0,13,35,29,4,17,4,15,17,16,7,3,0,0,14,2,1,0,7,4,4,1,4,3,0,6,0,1
192,spn41.docx,spanish,4.016706121307767,0.13403476669716377,0.021043000914913082,0.03476669716376944,0.0484903934126258,0.12488563586459286,0.005032021957913998,0.007319304666056725,0.010978956999085087,0.05123513266239707,0.007319304666056725,0.0,0.06907593778591034,0.026532479414455627,0.07822506861848125,0.09789569990850869,0.027447392497712716,0.010064043915827997,0.07182067703568161,0.06633119853613907,0.03705397987191217,0.042086001829826164,0.013266239707227814,0.0,0.0004574565416285453,0.00869167429094236,0.005946935041171089,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,28,13,0,0,0,0,0,0,0,15,0,1,0,7,0,0,0,0,28,5,0,0,13,0,1,0,1,0,0,9,7,7,4,0,0,0,17,15,28,3,11,8,15,16,19,5,7,1,1,9,2,1,4,14,5,3,1,4,2,0,13,0,2
193,spn43.docx,spanish,3.9915611172034247,0.12666666666666668,0.016666666666666666,0.042916666666666665,0.06375,0.1275,0.007916666666666667,0.00625,0.0075,0.060833333333333336,0.005833333333333334,0.0,0.04791666666666667,0.027916666666666666,0.07,0.09833333333333333,0.02875,0.009583333333333333,0.06916666666666667,0.07833333333333334,0.041666666666666664,0.0425,0.01,0.0,0.0004166666666666667,0.007083333333333333,0.0025,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,28,3,1,0,0,0,0,0,0,16,0,2,0,6,0,0,0,0,28,5,0,0,3,0,0,0,2,0,0,8,6,2,5,0,0,0,15,32,28,5,8,7,16,10,19,3,6,0,0,8,7,0,1,8,5,2,3,5,2,0,3,0,0
194,spn45.docx,spanish,4.047268159474159,0.11074651353568499,0.016406890894175553,0.041427399507793276,0.05824446267432322,0.12592288761279738,0.007793273174733388,0.009433962264150943,0.007793273174733388,0.06357670221493027,0.004922067268252666,0.0,0.05988515176374077,0.026661197703035273,0.06521739130434782,0.0955701394585726,0.02789171452009844,0.009433962264150943,0.06931911402789172,0.08039376538146022,0.044708777686628384,0.04675963904840033,0.012715340442986054,0.0,0.0016406890894175555,0.007793273174733388,0.005742411812961444,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,9,0,0,0,12,0,1,0,0,14,0,0,0,3,0,0,0,0,0,0,5,12,5,3,0,0,0,19,34,14,5,15,15,9,16,9,2,12,0,0,5,5,3,8,6,0,2,2,3,3,0,3,0,0
195,spn47.docx,spanish,3.9980684086530607,0.14285714285714285,0.02034358047016275,0.0379746835443038,0.06735985533453888,0.11708860759493671,0.005877034358047016,0.009945750452079566,0.0081374321880651,0.05289330922242315,0.0076853526220614825,0.0,0.06555153707052441,0.027576853526220614,0.0650994575045208,0.09403254972875226,0.025768535262206148,0.008589511754068717,0.06555153707052441,0.081374321880651,0.03345388788426763,0.0406871609403255,0.0081374321880651,0.0,0.0004520795660036166,0.00949367088607595,0.00406871609403255,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,26,1,0,0,0,1,0,0,0,11,0,0,0,6,0,0,0,0,26,1,0,0,1,0,0,0,0,0,0,7,6,4,4,0,0,0,16,38,26,6,13,12,11,8,13,3,6,0,0,7,4,5,2,7,1,0,1,4,3,0,1,0,1
196,spn49.docx,spanish,4.037988279781527,0.12515910055154858,0.019092066185829443,0.04200254560882478,0.0560033941450997,0.1192193466270683,0.005091217649554518,0.014425116673737802,0.010606703436571913,0.05642766228256258,0.0033941450997030122,0.0,0.057276198557488334,0.026304624522698345,0.07721680101824353,0.09970301230377598,0.02588035638523547,0.005939753924480272,0.06915570640644887,0.07636826474331777,0.03351718285956724,0.04327535002121341,0.016546457361052185,0.0,0.0016970725498515061,0.00975816716164616,0.005939753924480272,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,7,0,0,0,13,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,5,13,7,5,0,0,0,19,34,16,4,13,9,7,10,11,6,13,0,1,5,7,1,5,8,2,1,4,5,2,0,0,0,5
197,spn5.docx,spanish,4.021241871267197,0.1251658558160106,0.014153029632905795,0.04157452454666077,0.06059265811587793,0.11853162317558602,0.003980539584254755,0.009730207872622734,0.008403361344537815,0.05926581158779301,0.006634232640424591,0.0004422821760283061,0.05263157894736842,0.022998673153471916,0.0800530738611234,0.09376382131800089,0.021671826625386997,0.01238390092879257,0.06943830163644406,0.07872622733303848,0.04157452454666077,0.05042016806722689,0.016364440513047324,0.0,0.0017691287041132243,0.007076514816452897,0.0026536930561698365,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,38,0,0,0,0,0,0,20,2,0,0,0,0,1,0,0,15,0,0,0,12,0,0,0,0,20,0,0,0,2,0,0,0,0,0,0,12,12,8,6,0,0,0,14,38,20,3,13,6,15,10,19,3,12,1,0,12,8,2,4,7,0,0,0,6,2,0,2,0,2
198,spn7.docx,spanish,4.041273967151811,0.13031026252983294,0.015274463007159905,0.04105011933174224,0.04964200477326969,0.11742243436754177,0.006205250596658711,0.010978520286396181,0.010023866348448688,0.050596658711217185,0.010501193317422435,0.0,0.06300715990453461,0.022911694510739856,0.07016706443914081,0.10405727923627685,0.02720763723150358,0.00954653937947494,0.06348448687350836,0.07541766109785203,0.04105011933174224,0.05298329355608592,0.015274463007159905,0.0,0.001431980906921241,0.006205250596658711,0.005250596658711217,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,22,0,0,0,2,0,0,21,7,2,0,0,0,0,0,0,18,0,0,0,6,0,0,0,0,21,9,0,0,7,0,0,0,0,0,0,15,6,4,7,0,0,0,10,22,21,4,13,3,18,14,11,11,6,1,1,15,4,1,1,5,9,2,3,7,4,0,7,0,0
199,spn9.docx,spanish,4.04074293725995,0.13116279069767442,0.017674418604651163,0.038604651162790694,0.053488372093023255,0.12744186046511627,0.005581395348837209,0.008372093023255815,0.008372093023255815,0.05534883720930232,0.008837209302325582,0.0,0.06279069767441861,0.026976744186046512,0.07116279069767442,0.09302325581395349,0.028372093023255815,0.013953488372093023,0.06976744186046512,0.06511627906976744,0.03627906976744186,0.04976744186046512,0.013488372093023256,0.0,0.002325581395348837,0.008372093023255815,0.0037209302325581397,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,24,7,0,0,0,0,0,0,0,17,0,1,0,9,0,1,0,0,24,5,0,0,7,0,0,0,1,0,0,5,9,6,11,0,0,0,17,23,24,3,15,3,17,11,16,4,9,1,0,5,2,5,5,6,5,2,5,11,2,0,7,0,2
